time,value
2010-10-01,68.74471149961
2010-11-01,71.4550155025889
2010-12-01,71.4721541153941
2011-01-01,76.5850704786296
2011-02-01,75.6996429571321
2011-03-01,74.1426080548064
2011-04-01,75.0578929733292
2011-05-01,78.2992336589708
2011-06-01,72.3185467555604
2011-07-01,74.4481975385772
2011-08-01,70.6371218912647
2011-09-01,72.6603698135922
2011-10-01,79.4429203754573
2011-11-01,78.3829524367899
2011-12-01,79.9360209873359
2012-01-01,78.3607384354002
2012-02-01,80.0109875809862
2012-03-01,75.7168473344617
2012-04-01,80.9590374271578
2012-05-01,80.5668228016766
2012-06-01,81.242280423835
2012-07-01,77.5145678917037
2012-08-01,78.8890265310004
2012-09-01,79.9287509975127
2012-10-01,78.8629156987818
2012-11-01,78.1083308626788
2012-12-01,77.6779346975115
2013-01-01,76.3663074795134
2013-02-01,74.4852714367096
2013-03-01,80.3396766008183
2013-04-01,74.228627244223
2013-05-01,74.8028177976157
2013-06-01,76.2702263289359
2013-07-01,80.6767328809417
2013-08-01,81.0511444976309
2013-09-01,82.6085718973008
2013-10-01,81.6198497068594
2013-11-01,81.0491372393124
2013-12-01,80.3739178331831
2014-01-01,78.7970095542199
2014-02-01,82.1226875681775
2014-03-01,80.3662244420656
2014-04-01,83.4049929914212
2014-05-01,83.566925382985
2014-06-01,85.4430871581196
2014-07-01,84.8791371443187
2014-08-01,82.4646410038728
2014-09-01,80.3819087260857
2014-10-01,81.7350271709267
2014-11-01,80.0147929283948
2014-12-01,75.5843338738375
2015-01-01,84.3637345247978
2015-02-01,78.3733766481606
2015-03-01,79.7107250969746
2015-04-01,83.3168639763139
2015-05-01,79.0506914511571
2015-06-01,78.0037728821423
2015-07-01,75.5960833832525
2015-08-01,76.7144735931009
2015-09-01,75.2441577313152
2015-10-01,74.8856878233104
2015-11-01,73.7538295507451
2015-12-01,74.9844459663628
2016-01-01,78.6276097761492
2016-02-01,81.3482530547778
2016-03-01,77.1130135912176
2016-04-01,70.8463714514399
2016-05-01,73.2865204511152
2016-06-01,73.6262030804365
2016-07-01,73.2040962231577
2016-08-01,74.4697465066579
2016-09-01,75.7641248831842
2016-10-01,74.7179447161567
2016-11-01,73.5765157690359
2016-12-01,77.4793390223114
2017-01-01,73.2675351715643
2017-02-01,74.98439501403
2017-03-01,76.0099824683041
2017-04-01,75.5675084141934
2017-05-01,75.4351528191406
2017-06-01,74.1315856915694
2017-07-01,76.2503357605473
2017-08-01,78.7318248223826
2017-09-01,81.8143903151123
2017-10-01,79.1831412880427
2017-11-01,82.7048541916644
2017-12-01,82.6272337770434
2018-01-01,85.7353352063994
2018-02-01,83.4295905741824
2018-03-01,82.8830667613893
2018-04-01,80.1954884939214
2018-05-01,84.1484511858255
2018-06-01,84.6336200813309
2018-07-01,83.68865828193
2018-08-01,82.3014050081014
2018-09-01,81.7484631169672
2018-10-01,85.8765146613643
2018-11-01,88.2764828450554
2018-12-01,89.0550981712065
2019-01-01,86.3328339427851
2019-02-01,90.320031598689
2019-03-01,89.0598576805017
2019-04-01,85.7556980985919
2019-05-01,87.3719610976898
2019-06-01,87.551558284563
2019-07-01,86.1069222715261
2019-08-01,92.723191152147
2019-09-01,87.4703620088605
2019-10-01,89.4789929726679
2019-11-01,88.8307884678827
2019-12-01,90.0624362688076
2020-01-01,93.3829997536079
2020-02-01,84.8751641615409
2020-03-01,77.4099042078858
2020-04-01,44.5815280896732
2020-05-01,50.0855231947449
2020-06-01,68.0929461222281
2020-07-01,79.8726502560139
2020-08-01,83.6969029825774
2020-09-01,84.1039920710439
2020-10-01,89.3152693470445
2020-11-01,92.220425281171
2020-12-01,90.3877641201492
2021-01-01,94.9603044457506
2021-02-01,91.5245639198165
2021-03-01,94.6891494153436
2021-04-01,105.954726593692
2021-05-01,101.295336420381
2021-06-01,98.6664051972554
2021-07-01,103.491739350176
2021-08-01,97.3100662802779
2021-09-01,102.831684975887
2021-10-01,103.514678477326
2021-11-01,102.84949694382
2021-12-01,102.911847980271
2022-01-01,102.818242084213
2022-02-01,108.548789455767
2022-03-01,108.154675462548
2022-04-01,106.169471842275
2022-05-01,108.474694060907
2022-06-01,106.531656705405
2022-07-01,110.342560120799
2022-08-01,109.470517164266
2022-09-01,113.676181261451
2022-10-01,110.12351883251
2022-11-01,112.853676756803
2022-12-01,104.332148450354
2023-01-01,111.04874409881
2023-02-01,118.844331958465
2023-03-01,121.068226933369
2023-04-01,117.349625303212
2023-05-01,112.665092478229
2023-06-01,117.288384359286
2023-07-01,112.33809926663
2023-08-01,115.045107403137
2023-09-01,117.057107452382
2023-10-01,116.454427541574
2023-11-01,115.888384509014
2023-12-01,114.544365055318
2024-01-01,113.499821774077
2024-02-01,112.835757213804
2024-03-01,112.415406308171
2024-04-01,119.27375047678
2024-05-01,120.470345849584
2024-06-01,109.35094976353
2024-07-01,115.267704866391
2024-08-01,116.761220759103
2024-09-01,112.336685266454
2024-10-01,116.009941735513
2024-11-01,113.985518041874
2024-12-01,116.220846336312
2025-01-01,116.480702089922
2025-02-01,111.463528269045
2025-03-01,112.448361369596
2025-04-01,145.013819696391
2025-05-01,112.633394993233
2025-06-01,113.259128620883
2025-07-01,122.663856425605
2025-08-01,112.740475818873
2025-09-01,113.270090651617
2025-10-01,111.024827914031
2025-11-01,114.31804362813
2025-12-01,118.593118865831
